epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
118,1648.74,0.579,0.6558,0.47871,0.93743,0.41778,0.44882,0.38886,0.20018,0.48207,0.49667,0.4677,0.18308,2.09626,1.26756,1.75155,2.69294,0.000383273,0.000383273,0.000383273
119,1662.87,0.58201,0.66277,0.48897,0.94193,0.36843,0.44179,0.4318,0.22993,0.60417,0.40468,0.49397,0.19359,2.10335,1.25916,1.74936,2.67267,0.00038248,0.00038248,0.00038248
120,1676.6,0.57201,0.65924,0.46852,0.93197,0.56414,0.35575,0.41618,0.20716,0.59711,0.39055,0.48902,0.18487,2.06676,1.17806,1.87319,2.47388,0.000381688,0.000381688,0.000381688
121,1690.67,0.59699,0.65032,0.47532,0.94709,0.5684,0.47842,0.43558,0.20197,0.63044,0.52367,0.53061,0.19023,2.04575,1.24489,1.60897,2.62032,0.000380895,0.000380895,0.000380895
122,1704.37,0.59256,0.67435,0.48531,0.94531,0.4699,0.44616,0.41082,0.1887,0.50872,0.48684,0.47585,0.18241,2.03309,1.22322,1.73722,2.56302,0.000380103,0.000380103,0.000380103
123,1718.52,0.56816,0.65139,0.45861,0.92892,0.62288,0.38848,0.43559,0.19763,0.6636,0.43164,0.49586,0.16267,2.03376,1.31337,1.78498,2.50183,0.00037931,0.00037931,0.00037931
124,1732.29,0.55912,0.65546,0.46637,0.92858,0.51238,0.52859,0.489,0.22904,0.70619,0.45313,0.56556,0.2,2.10738,1.25341,1.76186,2.58855,0.000378518,0.000378518,0.000378518
125,1746.38,0.59552,0.71408,0.53857,0.94736,0.6712,0.34754,0.40108,0.19584,0.61137,0.43793,0.48782,0.17099,2.08552,1.3192,1.90194,2.47903,0.000377725,0.000377725,0.000377725
126,1760.12,0.5524,0.62886,0.46124,0.92959,0.557,0.33065,0.36664,0.17043,0.44897,0.45067,0.42896,0.14955,2.11579,1.34155,1.9031,2.64279,0.000376933,0.000376933,0.000376933
127,1774.21,0.57262,0.64045,0.47124,0.93465,0.40568,0.38752,0.3973,0.20625,0.3599,0.44941,0.4636,0.18132,2.03106,1.30524,1.72305,2.5014,0.00037614,0.00037614,0.00037614
128,1787.95,0.58734,0.66412,0.47823,0.9306,0.3363,0.41695,0.38031,0.20121,0.47902,0.43027,0.44468,0.18683,2.02451,1.28425,1.67152,2.53481,0.000375347,0.000375347,0.000375347
129,1802.03,0.5633,0.65775,0.46112,0.92393,0.53793,0.35973,0.35147,0.17932,0.5826,0.40393,0.42514,0.16568,2.11115,1.50794,1.84986,2.68971,0.000374555,0.000374555,0.000374555
130,1815.75,0.58197,0.67541,0.48732,0.94242,0.50815,0.33883,0.36385,0.17441,0.55034,0.35044,0.43083,0.16516,2.07949,1.39405,1.9436,2.58278,0.000373762,0.000373762,0.000373762
131,1829.82,0.55309,0.6641,0.45237,0.92986,0.52936,0.39068,0.36782,0.17426,0.57877,0.44179,0.42229,0.15591,2.09033,1.27349,1.99783,2.57776,0.00037297,0.00037297,0.00037297
132,1843.52,0.55878,0.62778,0.45484,0.92747,0.43308,0.37248,0.39138,0.16016,0.49951,0.41515,0.46337,0.16029,2.13171,1.28713,1.94146,2.56623,0.000372177,0.000372177,0.000372177
133,1857.67,0.57174,0.64978,0.45268,0.93999,0.4049,0.47737,0.40985,0.20353,0.45012,0.5271,0.48451,0.17559,2.08199,1.24811,1.92384,2.48837,0.000371385,0.000371385,0.000371385
134,1871.4,0.56171,0.62923,0.44638,0.92294,0.52861,0.47352,0.43839,0.22783,0.65105,0.52131,0.52535,0.19799,2.03682,1.30178,1.77003,2.47078,0.000370592,0.000370592,0.000370592
135,1885.55,0.56313,0.64466,0.46309,0.9245,0.56615,0.50213,0.44681,0.22548,0.49511,0.50804,0.49449,0.1934,2.03075,1.35283,1.62864,2.50226,0.0003698,0.0003698,0.0003698
136,1899.33,0.5429,0.64837,0.4353,0.91494,0.62569,0.37125,0.42303,0.18478,0.79029,0.38744,0.5038,0.1873,2.03542,1.28763,1.75341,2.55586,0.000369007,0.000369007,0.000369007
137,1913.51,0.54926,0.6314,0.45607,0.9239,0.63475,0.42101,0.46085,0.16538,0.69288,0.47805,0.52556,0.17552,2.15341,1.32119,1.9737,2.75481,0.000368215,0.000368215,0.000368215
138,1927.28,0.5777,0.69167,0.53189,0.9484,0.5129,0.41815,0.4255,0.15213,0.5765,0.494,0.50402,0.15837,1.99086,1.22295,2.0945,2.47498,0.000367422,0.000367422,0.000367422
139,1941.36,0.5661,0.65919,0.4653,0.94217,0.4469,0.36814,0.40464,0.14997,0.63503,0.41415,0.41046,0.14246,2.05443,1.28211,2.0612,2.55888,0.000366629,0.000366629,0.000366629
140,1955.12,0.54238,0.64898,0.46626,0.91741,0.56662,0.3788,0.39965,0.16815,0.43357,0.44657,0.43547,0.15759,2.10076,1.42691,1.83327,2.73546,0.000365837,0.000365837,0.000365837
141,1969.23,0.56113,0.66457,0.47303,0.91938,0.58526,0.37288,0.4085,0.20001,0.63534,0.42771,0.47113,0.18106,2.14335,1.39702,1.83979,2.72035,0.000365044,0.000365044,0.000365044
142,1982.99,0.53891,0.64564,0.44431,0.9181,0.54363,0.44367,0.46314,0.21272,0.64778,0.53121,0.56221,0.20869,2.13946,1.33711,1.81048,2.68237,0.000364252,0.000364252,0.000364252
143,1997.15,0.52859,0.62491,0.42069,0.90905,0.47906,0.38524,0.35858,0.1857,0.53449,0.41083,0.42662,0.15201,2.11906,1.39409,1.8843,2.59263,0.000363459,0.000363459,0.000363459
144,2010.96,0.54811,0.62858,0.46109,0.92843,0.4534,0.46967,0.39055,0.18585,0.61865,0.34278,0.43434,0.16038,2.04142,1.40009,1.88245,2.44451,0.000362667,0.000362667,0.000362667
145,2025.08,0.54157,0.66196,0.4506,0.92101,0.52641,0.47033,0.41133,0.22741,0.58404,0.44315,0.45622,0.1821,2.05141,1.31753,2.01514,2.47241,0.000361874,0.000361874,0.000361874
146,2038.87,0.54629,0.64249,0.43739,0.91825,0.5054,0.51627,0.44641,0.24708,0.58915,0.56892,0.53713,0.19624,2.0658,1.34859,1.95392,2.53598,0.000361082,0.000361082,0.000361082
147,2053,0.54052,0.62763,0.43557,0.92043,0.40715,0.48115,0.43097,0.2323,0.48124,0.5523,0.52635,0.19577,2.1115,1.34085,1.85782,2.65207,0.000360289,0.000360289,0.000360289
148,2066.77,0.56807,0.64589,0.53593,0.95638,0.51042,0.45519,0.41073,0.2041,0.56748,0.4991,0.49468,0.17429,2.16296,1.38168,1.92913,2.74217,0.000359497,0.000359497,0.000359497
149,2080.87,0.53793,0.65469,0.44061,0.92466,0.47881,0.49492,0.4051,0.18855,0.52572,0.52454,0.47433,0.16164,2.15098,1.34032,1.85314,2.62381,0.000358704,0.000358704,0.000358704
150,2094.64,0.52647,0.62396,0.43422,0.90654,0.3999,0.40847,0.37844,0.19014,0.54667,0.36974,0.45093,0.164,2.06863,1.29135,1.94236,2.57387,0.000357912,0.000357912,0.000357912
151,2108.73,0.52765,0.63111,0.45025,0.9175,0.48948,0.38777,0.4212,0.2076,0.53031,0.36708,0.41232,0.1347,2.05646,1.3093,1.93967,2.55845,0.000357119,0.000357119,0.000357119
152,2122.49,0.53372,0.62416,0.42433,0.91223,0.60487,0.43097,0.47444,0.23669,0.6026,0.42502,0.49401,0.17275,2.00997,1.32406,1.66672,2.54378,0.000356326,0.000356326,0.000356326
153,2136.63,0.5213,0.61264,0.43525,0.9028,0.65974,0.38929,0.47167,0.25272,0.46717,0.43045,0.46862,0.16456,2.05283,1.38368,1.64179,2.65311,0.000355534,0.000355534,0.000355534
154,2150.33,0.51537,0.60808,0.41286,0.90349,0.64764,0.39971,0.47638,0.22733,0.76487,0.45536,0.5645,0.18892,2.1267,1.37354,1.98213,2.61105,0.000354741,0.000354741,0.000354741
155,2164.43,0.51051,0.60684,0.41387,0.91474,0.50358,0.44086,0.47518,0.26111,0.53667,0.42494,0.45859,0.17368,2.15525,1.38352,1.89536,2.69071,0.000353949,0.000353949,0.000353949
156,2178.17,0.53554,0.63303,0.42341,0.92228,0.58162,0.41765,0.46197,0.20641,0.63776,0.49966,0.54136,0.20519,2.21831,1.2662,1.76754,2.71792,0.000353156,0.000353156,0.000353156
157,2192.25,0.5051,0.60349,0.40718,0.90164,0.55439,0.3996,0.45026,0.21206,0.62839,0.45187,0.53316,0.2031,2.07354,1.2855,1.74386,2.5631,0.000352364,0.000352364,0.000352364
158,2205.99,0.52696,0.62529,0.41973,0.91077,0.59318,0.46279,0.4665,0.20157,0.66865,0.51213,0.53048,0.20715,2.05575,1.34562,1.63277,2.64445,0.000351571,0.000351571,0.000351571
159,2220.09,0.53015,0.6287,0.44159,0.91329,0.62475,0.46234,0.49616,0.20063,0.74023,0.53545,0.594,0.21062,2.10379,1.29247,1.65235,2.70637,0.000350779,0.000350779,0.000350779
160,2233.81,0.51477,0.62021,0.41201,0.90403,0.46983,0.43908,0.44153,0.21198,0.56145,0.50001,0.51711,0.19283,2.08558,1.29712,2.01498,2.62166,0.000349986,0.000349986,0.000349986
161,2247.91,0.51756,0.63812,0.43093,0.9058,0.5304,0.43577,0.43133,0.18933,0.5854,0.49096,0.49161,0.18423,2.09097,1.28182,1.84358,2.63687,0.000349194,0.000349194,0.000349194
162,2261.59,0.5081,0.59666,0.40939,0.90906,0.3979,0.39721,0.37055,0.16217,0.52937,0.42356,0.42916,0.15726,2.08804,1.24579,1.91967,2.58144,0.000348401,0.000348401,0.000348401
163,2275.68,0.51421,0.6024,0.40177,0.89985,0.54573,0.43954,0.47975,0.21913,0.61076,0.48918,0.52646,0.18966,2.08519,1.24104,1.84746,2.66866,0.000347609,0.000347609,0.000347609
164,2289.41,0.51348,0.60014,0.40837,0.91348,0.46479,0.44745,0.47792,0.24413,0.54005,0.48577,0.53388,0.19566,1.97113,1.24855,1.7011,2.4628,0.000346816,0.000346816,0.000346816
165,2303.54,0.51119,0.62969,0.42053,0.91467,0.60316,0.39185,0.4531,0.23754,0.70624,0.45494,0.53299,0.2031,2.00466,1.27169,1.82301,2.44879,0.000346023,0.000346023,0.000346023
166,2317.25,0.48907,0.60749,0.40287,0.90104,0.4753,0.42023,0.40767,0.20172,0.60763,0.42163,0.46945,0.18102,1.99801,1.27115,1.80615,2.47856,0.000345231,0.000345231,0.000345231
167,2331.34,0.51461,0.61193,0.41758,0.90287,0.51818,0.41475,0.43641,0.21043,0.71328,0.3644,0.4964,0.18805,2.01815,1.27998,1.80027,2.55988,0.000344438,0.000344438,0.000344438
168,2345.11,0.48905,0.61783,0.4012,0.89856,0.50853,0.32278,0.38157,0.18108,0.67628,0.39762,0.47075,0.16763,2.114,1.22995,1.91348,2.63331,0.000343646,0.000343646,0.000343646
169,2359.18,0.50328,0.61033,0.39938,0.89702,0.51908,0.33386,0.38559,0.17711,0.65581,0.37798,0.47009,0.17102,2.00033,1.26613,2.03723,2.40279,0.000342853,0.000342853,0.000342853
170,2372.93,0.50081,0.61099,0.40178,0.90501,0.58222,0.3967,0.48401,0.20605,0.66499,0.44041,0.54301,0.20008,2.11502,1.33797,1.6846,2.70758,0.000342061,0.000342061,0.000342061
171,2387.02,0.50517,0.60668,0.4191,0.90114,0.55861,0.47366,0.51275,0.22794,0.64021,0.50075,0.54261,0.19262,2.12303,1.3132,1.78426,2.66811,0.000341268,0.000341268,0.000341268
172,2400.81,0.49118,0.62559,0.4114,0.88913,0.51788,0.50548,0.42211,0.20015,0.57189,0.51329,0.45688,0.1773,1.96476,1.2981,1.82363,2.48112,0.000340476,0.000340476,0.000340476
173,2414.9,0.49007,0.59713,0.385,0.89826,0.56048,0.38937,0.41747,0.17869,0.64237,0.44993,0.47955,0.17813,1.96587,1.25213,1.97438,2.51325,0.000339683,0.000339683,0.000339683
174,2428.66,0.50977,0.61911,0.39484,0.90067,0.32119,0.38973,0.37224,0.1677,0.56047,0.38132,0.45368,0.17264,2.00243,1.2966,1.89896,2.45886,0.000338891,0.000338891,0.000338891
175,2442.75,0.49615,0.59176,0.3995,0.90398,0.444,0.3553,0.34002,0.15876,0.57892,0.41016,0.45227,0.16069,2.0486,1.35708,1.94783,2.51712,0.000338098,0.000338098,0.000338098
176,2456.52,0.49015,0.59798,0.39006,0.89791,0.39173,0.44749,0.4651,0.22441,0.46093,0.51441,0.54808,0.20425,1.99806,1.31871,1.97461,2.42081,0.000337305,0.000337305,0.000337305
177,2470.59,0.48137,0.60497,0.38322,0.89301,0.615,0.37895,0.42406,0.20742,0.68964,0.43063,0.4957,0.17556,2.07544,1.32214,2.0048,2.582,0.000336513,0.000336513,0.000336513
178,2484.32,0.48583,0.59801,0.37905,0.89464,0.55281,0.42121,0.40572,0.18765,0.64968,0.4876,0.47914,0.14939,2.12185,1.32528,1.99875,2.69089,0.00033572,0.00033572,0.00033572
179,2498.46,0.48825,0.59949,0.37273,0.89992,0.46488,0.37997,0.4587,0.21808,0.51015,0.47444,0.50868,0.18219,2.06916,1.2998,1.97562,2.52258,0.000334928,0.000334928,0.000334928
180,2512.21,0.48201,0.60555,0.38243,0.89072,0.43333,0.38867,0.41632,0.20271,0.65768,0.34403,0.42904,0.15881,2.07627,1.33889,2.02055,2.54906,0.000334135,0.000334135,0.000334135
181,2526.29,0.48239,0.60815,0.39387,0.8987,0.5218,0.33162,0.4168,0.21045,0.55493,0.36099,0.45264,0.18603,2.04394,1.35067,1.79434,2.63454,0.000333343,0.000333343,0.000333343
182,2540.01,0.47826,0.63086,0.38254,0.89646,0.60221,0.44472,0.51516,0.22193,0.63571,0.47283,0.56171,0.20868,2.00378,1.34317,1.91138,2.52206,0.00033255,0.00033255,0.00033255
183,2554.16,0.50063,0.60949,0.39722,0.8939,0.63616,0.3057,0.4344,0.17858,0.76648,0.38408,0.51246,0.19063,2.01107,1.31504,2.00107,2.53107,0.000331758,0.000331758,0.000331758
184,2567.92,0.47696,0.60115,0.37655,0.89684,0.4637,0.43212,0.42105,0.17758,0.55473,0.52658,0.54997,0.1998,2.06962,1.3206,1.91581,2.61129,0.000330965,0.000330965,0.000330965
185,2582,0.47969,0.5929,0.37673,0.89264,0.56894,0.40501,0.42115,0.16537,0.65628,0.46142,0.51729,0.19035,2.0377,1.37095,1.8815,2.59518,0.000330173,0.000330173,0.000330173
186,2595.7,0.48135,0.59714,0.37484,0.89206,0.5748,0.49384,0.51555,0.22626,0.6737,0.50898,0.57797,0.22324,1.92749,1.39505,1.86784,2.44888,0.00032938,0.00032938,0.00032938
187,2609.79,0.47606,0.58128,0.38217,0.89619,0.42059,0.5264,0.49006,0.2342,0.60022,0.5447,0.56933,0.22362,1.98503,1.31981,1.86919,2.48635,0.000328588,0.000328588,0.000328588
188,2623.45,0.47629,0.58219,0.36248,0.89284,0.51761,0.46129,0.48366,0.22678,0.65342,0.47841,0.53076,0.21507,2.01193,1.313,1.78062,2.59829,0.000327795,0.000327795,0.000327795
189,2637.59,0.474,0.58172,0.36372,0.88706,0.4668,0.4686,0.47677,0.21893,0.49866,0.48913,0.52114,0.20775,2.09159,1.32789,1.68029,2.67307,0.000327002,0.000327002,0.000327002
190,2651.28,0.47605,0.57885,0.38308,0.89347,0.46634,0.48562,0.50307,0.22466,0.50601,0.54697,0.55919,0.18692,2.00013,1.32518,1.67201,2.49795,0.00032621,0.00032621,0.00032621
191,2665.38,0.47622,0.57462,0.39898,0.90149,0.44635,0.42216,0.42427,0.21422,0.53649,0.4115,0.44994,0.15665,2.02837,1.34893,1.8582,2.57428,0.000325417,0.000325417,0.000325417
192,2679.06,0.47531,0.56857,0.37547,0.89442,0.50282,0.40477,0.43326,0.21408,0.56702,0.45235,0.49438,0.16865,2.087,1.35028,1.99613,2.58989,0.000324625,0.000324625,0.000324625
193,2693.18,0.4724,0.56733,0.3692,0.8867,0.42263,0.39876,0.38953,0.16677,0.48029,0.3452,0.40835,0.14726,2.09553,1.36132,2.09613,2.56812,0.000323832,0.000323832,0.000323832
194,2706.94,0.46809,0.59669,0.38956,0.89306,0.50923,0.36401,0.43984,0.1767,0.57769,0.32974,0.4384,0.15428,2.07916,1.39484,2.12626,2.57918,0.00032304,0.00032304,0.00032304
195,2721.05,0.47719,0.59611,0.37723,0.88917,0.53244,0.44042,0.44394,0.21185,0.54965,0.46421,0.49917,0.17161,2.00778,1.38534,1.94309,2.46728,0.000322247,0.000322247,0.000322247
196,2734.78,0.46863,0.57917,0.37376,0.89735,0.60893,0.43583,0.48735,0.2489,0.69001,0.49576,0.5814,0.22391,2.00467,1.34793,1.88089,2.49547,0.000321455,0.000321455,0.000321455
197,2748.94,0.45666,0.56903,0.39575,0.88476,0.45614,0.45674,0.45234,0.21465,0.51339,0.46895,0.52309,0.18989,2.03451,1.40206,2.14296,2.49034,0.000320662,0.000320662,0.000320662
198,2762.71,0.45591,0.57441,0.35931,0.87741,0.41322,0.4765,0.43561,0.22981,0.53706,0.5477,0.53192,0.19481,2.09521,1.47194,1.94243,2.65536,0.00031987,0.00031987,0.00031987
199,2776.85,0.45087,0.55607,0.37486,0.87783,0.44207,0.40827,0.43777,0.18732,0.506,0.46425,0.51608,0.172,2.14656,1.46497,1.87112,2.73748,0.000319077,0.000319077,0.000319077
200,2790.57,0.46865,0.58361,0.37104,0.88873,0.56612,0.43904,0.46625,0.21512,0.63878,0.49467,0.52825,0.1768,2.06397,1.47457,1.86281,2.6187,0.000318285,0.000318285,0.000318285
201,2804.72,0.48028,0.56787,0.38089,0.90311,0.58495,0.4143,0.45276,0.20783,0.56784,0.39201,0.43251,0.14664,2.04331,1.404,2.05213,2.54513,0.000317492,0.000317492,0.000317492
202,2818.33,0.45545,0.58431,0.38445,0.88433,0.49925,0.43411,0.46916,0.20185,0.58188,0.49429,0.5459,0.16606,2.03007,1.43331,1.97897,2.66601,0.000316699,0.000316699,0.000316699
203,2832.39,0.47176,0.58558,0.40903,0.88938,0.41436,0.46986,0.42648,0.20331,0.44769,0.45315,0.41924,0.15458,2.05747,1.52223,1.81573,2.70225,0.000315907,0.000315907,0.000315907
204,2846.17,0.47174,0.56632,0.35989,0.89698,0.39783,0.4565,0.45341,0.2404,0.57612,0.45014,0.47841,0.16437,2.0611,1.45836,1.89398,2.65633,0.000315114,0.000315114,0.000315114
205,2860.31,0.45722,0.5944,0.36108,0.87956,0.40676,0.3985,0.43571,0.20442,0.48927,0.48071,0.50164,0.18942,2.02176,1.40588,1.99714,2.5023,0.000314322,0.000314322,0.000314322
206,2874.13,0.50431,0.56504,0.40947,0.93179,0.52832,0.38437,0.39697,0.19073,0.60932,0.45982,0.53567,0.18432,1.98721,1.39603,1.86489,2.46836,0.000313529,0.000313529,0.000313529
207,2888.31,0.44448,0.56956,0.34786,0.87597,0.47285,0.43892,0.41567,0.21022,0.60899,0.47285,0.49134,0.18056,1.99388,1.39506,1.75706,2.53826,0.000312737,0.000312737,0.000312737
208,2902.12,0.45157,0.5753,0.36343,0.88228,0.53955,0.38787,0.44885,0.24063,0.56353,0.39534,0.43888,0.16364,2.01388,1.45001,1.991,2.51177,0.000311944,0.000311944,0.000311944
209,2916.28,0.45202,0.56552,0.351,0.87173,0.50362,0.40777,0.46625,0.22682,0.60391,0.47942,0.56511,0.19868,2.01508,1.42449,1.93521,2.57856,0.000311152,0.000311152,0.000311152
210,2930.04,0.42931,0.54526,0.34444,0.88101,0.52225,0.37639,0.47333,0.25263,0.59932,0.4167,0.54084,0.20875,2.06331,1.44636,1.96113,2.68404,0.000310359,0.000310359,0.000310359
211,2944.12,0.45824,0.55822,0.35735,0.88118,0.44349,0.35443,0.36517,0.18986,0.49172,0.33206,0.39944,0.15302,2.11607,1.42303,1.88701,2.78046,0.000309567,0.000309567,0.000309567
212,2957.9,0.44577,0.56962,0.352,0.87206,0.47753,0.32543,0.41793,0.20636,0.57337,0.41101,0.5192,0.18435,2.07189,1.39684,2.08959,2.58604,0.000308774,0.000308774,0.000308774
213,2971.96,0.47622,0.59925,0.40065,0.89746,0.47913,0.41869,0.41326,0.19252,0.57815,0.44981,0.48223,0.1834,2.08956,1.39475,2.14886,2.54558,0.000307982,0.000307982,0.000307982
214,2985.73,0.46046,0.59237,0.3585,0.87477,0.4744,0.31549,0.32546,0.15448,0.63611,0.34322,0.42079,0.15207,2.13755,1.35223,2.26796,2.61914,0.000307189,0.000307189,0.000307189
215,2999.88,0.43718,0.55776,0.34507,0.87824,0.37357,0.34433,0.37847,0.18848,0.51786,0.39179,0.45452,0.17485,2.15156,1.35351,2.02508,2.66734,0.000306396,0.000306396,0.000306396
216,3013.6,0.44827,0.57643,0.37528,0.88731,0.67124,0.29801,0.34297,0.15969,0.71379,0.31487,0.37213,0.14573,2.12387,1.32623,2.02655,2.61434,0.000305604,0.000305604,0.000305604
217,3027.76,0.46181,0.56873,0.35665,0.88084,0.6131,0.3058,0.35852,0.16927,0.4886,0.35468,0.39102,0.15688,2.09869,1.36032,1.94843,2.61252,0.000304811,0.000304811,0.000304811
218,3041.47,0.44271,0.55999,0.34111,0.87666,0.57093,0.39994,0.42631,0.22507,0.61755,0.45289,0.47814,0.19191,2.02666,1.43536,1.92325,2.50071,0.000304019,0.000304019,0.000304019
219,3055.62,0.44902,0.56776,0.34965,0.88919,0.58857,0.35668,0.46765,0.25133,0.66284,0.40023,0.53826,0.21818,2.07154,1.42076,1.77546,2.62206,0.000303226,0.000303226,0.000303226
220,3069.41,0.43946,0.56053,0.33361,0.87652,0.48035,0.44274,0.44528,0.20815,0.57413,0.50795,0.54574,0.20152,2.0996,1.46998,1.97064,2.73204,0.000302434,0.000302434,0.000302434
221,3083.57,0.42675,0.5441,0.33816,0.86535,0.43092,0.3957,0.39612,0.20734,0.49921,0.45515,0.48026,0.18026,2.02131,1.45487,1.98416,2.55602,0.000301641,0.000301641,0.000301641
222,3097.33,0.44311,0.56507,0.34684,0.87684,0.46062,0.43331,0.38891,0.21236,0.59838,0.45571,0.51315,0.20067,1.99577,1.39501,1.90964,2.45019,0.000300849,0.000300849,0.000300849
223,3111.45,0.44788,0.57465,0.35106,0.87318,0.52496,0.3821,0.45033,0.23399,0.60794,0.4695,0.55518,0.22431,1.98865,1.37895,2.0182,2.45218,0.000300056,0.000300056,0.000300056
224,3125.2,0.42671,0.54005,0.32739,0.86933,0.55528,0.38474,0.42704,0.21024,0.6332,0.46026,0.51785,0.21229,2.03182,1.38349,2.2613,2.57556,0.000299264,0.000299264,0.000299264
225,3139.3,0.42826,0.55116,0.32951,0.87204,0.50767,0.39043,0.36385,0.17337,0.60623,0.48015,0.4538,0.1789,2.10343,1.33531,2.26578,2.68555,0.000298471,0.000298471,0.000298471
226,3153.07,0.43368,0.54246,0.33578,0.87627,0.46447,0.32625,0.38526,0.2061,0.55196,0.42179,0.46035,0.18069,2.03292,1.35483,2.31097,2.58498,0.000297679,0.000297679,0.000297679
227,3167.15,0.43597,0.56137,0.34407,0.87467,0.53547,0.31371,0.38454,0.20259,0.69648,0.32883,0.47418,0.177,2.04654,1.37295,2.16237,2.61614,0.000296886,0.000296886,0.000296886
228,3180.9,0.43412,0.54411,0.33676,0.87541,0.58886,0.34279,0.40959,0.23597,0.66601,0.40101,0.49183,0.17952,2.0024,1.35896,2.06801,2.52469,0.000296093,0.000296093,0.000296093
229,3194.98,0.43625,0.56348,0.32786,0.87518,0.60985,0.36298,0.45396,0.22914,0.66233,0.3996,0.52836,0.22101,2.0045,1.30124,2.00504,2.55654,0.000295301,0.000295301,0.000295301
230,3208.7,0.43192,0.56405,0.34719,0.87927,0.48076,0.45666,0.44825,0.24664,0.51767,0.4777,0.48821,0.21991,1.95486,1.33304,2.05089,2.441,0.000294508,0.000294508,0.000294508
231,3222.81,0.43034,0.55654,0.33089,0.87517,0.66412,0.3328,0.49306,0.27824,0.73325,0.38237,0.54216,0.20797,1.93758,1.4547,1.901,2.45879,0.000293716,0.000293716,0.000293716
232,3236.54,0.44274,0.56306,0.33937,0.87692,0.65222,0.35619,0.39864,0.21649,0.72799,0.40875,0.46396,0.17955,1.97305,1.46398,1.93282,2.47788,0.000292923,0.000292923,0.000292923
233,3250.7,0.42595,0.54324,0.33127,0.8713,0.4154,0.38197,0.34384,0.17907,0.51163,0.43908,0.43073,0.16035,2.00703,1.40126,2.15674,2.52335,0.000292131,0.000292131,0.000292131
234,3264.43,0.43389,0.53593,0.33876,0.86952,0.49795,0.37767,0.35534,0.1828,0.56992,0.42362,0.43484,0.16512,2.01914,1.38409,2.27427,2.53828,0.000291338,0.000291338,0.000291338
235,3278.52,0.42487,0.56034,0.3262,0.87112,0.47396,0.29734,0.33576,0.16397,0.68168,0.36247,0.41549,0.15836,2.06171,1.31447,2.13692,2.64983,0.000290546,0.000290546,0.000290546
236,3292.23,0.41743,0.54507,0.32509,0.86679,0.47339,0.27597,0.35136,0.16434,0.62013,0.33989,0.43284,0.15817,2.13955,1.40391,2.27114,2.71926,0.000289753,0.000289753,0.000289753
237,3306.36,0.43544,0.55357,0.33529,0.88164,0.39815,0.3252,0.32468,0.16084,0.6281,0.34283,0.38799,0.14348,2.11864,1.42396,2.27514,2.66327,0.000288961,0.000288961,0.000288961
238,3320.1,0.42212,0.54408,0.32048,0.86363,0.35915,0.40964,0.40162,0.18739,0.65718,0.3955,0.48195,0.15284,2.14148,1.43224,2.28743,2.73135,0.000288168,0.000288168,0.000288168
239,3334.27,0.43605,0.54207,0.39966,0.92212,0.52483,0.41421,0.43923,0.20584,0.60398,0.47383,0.53481,0.16761,2.12294,1.43829,2.47959,2.66541,0.000287375,0.000287375,0.000287375
240,3348.04,0.43242,0.54629,0.33522,0.86975,0.56914,0.44776,0.47181,0.19779,0.63462,0.49282,0.5483,0.17848,2.08427,1.37418,2.32301,2.54967,0.000286583,0.000286583,0.000286583
241,3362.15,0.42643,0.53734,0.32771,0.87186,0.51398,0.41205,0.39655,0.17883,0.56195,0.46522,0.46436,0.17698,2.08132,1.37063,2.24107,2.59485,0.00028579,0.00028579,0.00028579
242,3375.92,0.42031,0.55172,0.32636,0.88073,0.55148,0.29878,0.36609,0.18287,0.6255,0.35805,0.43577,0.16397,2.09354,1.36345,2.3674,2.64752,0.000284998,0.000284998,0.000284998
243,3389.99,0.41755,0.54216,0.32626,0.86612,0.55494,0.38098,0.42498,0.19536,0.63279,0.41996,0.47794,0.194,2.13574,1.34478,2.15559,2.7408,0.000284205,0.000284205,0.000284205
244,3403.73,0.4127,0.53299,0.32025,0.87353,0.4959,0.41057,0.40937,0.18213,0.56188,0.44925,0.47221,0.19111,2.09059,1.32999,1.97218,2.67192,0.000283413,0.000283413,0.000283413
245,3417.83,0.41768,0.52058,0.32247,0.86033,0.49163,0.39696,0.44517,0.2161,0.55485,0.43391,0.4944,0.20763,1.96675,1.31116,1.97967,2.43568,0.00028262,0.00028262,0.00028262
246,3431.59,0.40788,0.52398,0.31818,0.86509,0.61007,0.33182,0.45499,0.22453,0.67584,0.36946,0.51562,0.21231,1.92546,1.32338,2.1117,2.46363,0.000281828,0.000281828,0.000281828
247,3445.66,0.41184,0.55301,0.31784,0.87124,0.59246,0.33591,0.46543,0.23344,0.68244,0.39236,0.53047,0.21993,1.99648,1.3458,2.17228,2.53812,0.000281035,0.000281035,0.000281035
248,3459.37,0.41239,0.53725,0.30844,0.86964,0.53689,0.33585,0.4776,0.24479,0.60116,0.41032,0.56573,0.20833,1.98485,1.31424,2.11946,2.52052,0.000280243,0.000280243,0.000280243
