epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
107,2479.73,0.61687,0.70362,0.54745,0.95676,0.42129,0.4255,0.3649,0.18396,0.46068,0.46524,0.41421,0.1703,1.91488,1.28978,1.79421,2.31448,0.000391991,0.000391991,0.000391991
108,2503.06,0.60748,0.70775,0.55576,0.95667,0.43676,0.36974,0.35336,0.1755,0.46928,0.39515,0.41612,0.16669,1.98606,1.34136,1.94713,2.29596,0.000391198,0.000391198,0.000391198
109,2526.02,0.64153,0.72831,0.56222,0.96708,0.43649,0.42976,0.35808,0.18301,0.48598,0.46961,0.41196,0.17441,1.89334,1.36783,1.7276,2.24535,0.000390406,0.000390406,0.000390406
110,2549.36,0.63667,0.7126,0.60005,0.95651,0.4863,0.37693,0.36157,0.1824,0.54159,0.40395,0.40311,0.16727,1.9454,1.34607,1.85984,2.31305,0.000389613,0.000389613,0.000389613
111,2572.37,0.61428,0.69169,0.53541,0.94023,0.44093,0.42365,0.35751,0.1801,0.57379,0.40736,0.40944,0.1673,1.95573,1.3924,1.89355,2.35141,0.000388821,0.000388821,0.000388821
112,2595.68,0.61789,0.69666,0.57199,0.95333,0.42098,0.3538,0.33485,0.1735,0.47507,0.389,0.38566,0.16496,1.92897,1.38138,1.93523,2.28936,0.000388028,0.000388028,0.000388028
113,2618.65,0.61522,0.70806,0.54038,0.95182,0.42448,0.40712,0.36633,0.18582,0.47375,0.44427,0.42113,0.16774,1.90991,1.41694,1.80846,2.32232,0.000387236,0.000387236,0.000387236
114,2641.97,0.61284,0.70071,0.54563,0.95984,0.41897,0.41185,0.34646,0.17661,0.5017,0.46776,0.41254,0.16611,1.91326,1.34664,1.91694,2.31391,0.000386443,0.000386443,0.000386443
115,2664.85,0.61075,0.70202,0.53135,0.95505,0.39525,0.41898,0.34186,0.17291,0.4309,0.45117,0.39611,0.16024,1.91333,1.32307,1.98458,2.27781,0.00038565,0.00038565,0.00038565
116,2688.17,0.60988,0.71494,0.53868,0.94744,0.47585,0.37445,0.35541,0.1794,0.51647,0.40564,0.39484,0.1682,1.90006,1.30435,1.89053,2.24444,0.000384858,0.000384858,0.000384858
117,2711.16,0.59862,0.70068,0.53813,0.95103,0.44505,0.3969,0.36024,0.17821,0.4806,0.42337,0.40939,0.16791,1.87391,1.38615,1.9127,2.26929,0.000384065,0.000384065,0.000384065
118,2734.49,0.61933,0.69801,0.52028,0.95359,0.44758,0.41109,0.36975,0.19282,0.518,0.45174,0.43144,0.17347,1.88145,1.35706,1.79127,2.29233,0.000383273,0.000383273,0.000383273
119,2757.53,0.59553,0.69322,0.52185,0.93875,0.5199,0.35925,0.36611,0.18381,0.55964,0.40657,0.40326,0.16997,1.92118,1.43171,1.91001,2.33218,0.00038248,0.00038248,0.00038248
120,2780.84,0.58552,0.67958,0.50076,0.93932,0.38074,0.36581,0.34084,0.17516,0.42778,0.39511,0.38562,0.16347,1.90183,1.35547,1.9537,2.36231,0.000381688,0.000381688,0.000381688
121,2803.87,0.61373,0.69324,0.53508,0.94457,0.45913,0.37165,0.36185,0.18166,0.45695,0.40564,0.39071,0.16727,1.92667,1.36539,1.96932,2.33805,0.000380895,0.000380895,0.000380895
122,2827.14,0.57804,0.74592,0.54925,0.92244,0.47703,0.38023,0.35562,0.17847,0.52331,0.3998,0.3924,0.1665,1.92374,1.37301,1.96571,2.28153,0.000380103,0.000380103,0.000380103
123,2850.17,0.58083,0.69157,0.50704,0.93292,0.45774,0.36101,0.3379,0.16863,0.49349,0.38611,0.3837,0.15913,1.94933,1.35919,1.86486,2.41699,0.00037931,0.00037931,0.00037931
124,2873.54,0.58546,0.69914,0.51781,0.93855,0.47537,0.36241,0.35429,0.17585,0.51397,0.39701,0.40163,0.16788,1.89131,1.36909,1.79571,2.28335,0.000378518,0.000378518,0.000378518
125,2896.53,0.62392,0.6946,0.55688,0.96974,0.47075,0.4117,0.39109,0.19802,0.52127,0.45122,0.44738,0.18519,1.92567,1.4007,1.77974,2.39641,0.000377725,0.000377725,0.000377725
